	Document	Sentence	POS	LEX	lemma#pos	readability
12405	AR-130-89391	مشاكل	noun	مُشْكِلَة	مُشْكِلَة#noun	1
12406	AR-130-89391	في	prep	فِي	فِي#prep	1
12407	AR-130-89391	النوم	noun	نَوْم	نَوْم#noun	1
12408	AR-130-89391	،	punc	،	،#punc	0
12409	AR-130-89391	لا	part_neg	لا	لا#part_neg	1
12410	AR-130-89391	يمنع	verb	مَنَع	مَنَع#verb	1
12411	AR-130-89391	ذلك	pron_dem	ذٰلِكَ	ذٰلِكَ#pron_dem	2
12412	AR-130-89391	من	prep	مِن	مِن#prep	1
12413	AR-130-89391	وجود	noun	وُجُود	وُجُود#noun	2
12414	AR-130-89391	آثار	noun	أَثَر	أَثَر#noun	2
12415	AR-130-89391	إيجابية	adj	إِيجابِيّ	إِيجابِيّ#adj	4
12416	AR-130-89391	ل	prep	لِ	لِ#prep	1
12417	AR-130-89391	استخدام	noun	ٱِسْتِخْدام	ٱِسْتِخْدام#noun	1
12418	AR-130-89391	وسائل	noun	وَسِيلَة	وَسِيلَة#noun	2
12419	AR-130-89391	التواصل	noun	تَواصُل	تَواصُل#noun	3
12420	AR-130-89391	الاجتماعي	adj	ٱِجْتِماعِيّ	ٱِجْتِماعِيّ#adj	3
12421	AR-130-89391	ف	abbrev	فَ	فَ#abbrev	0
12422	AR-130-89391	هي	pron	هِيَ	هِيَ#pron	1
12423	AR-130-89391	توفر	verb	وَفَّر	وَفَّر#verb	2
12424	AR-130-89391	جهدا	noun	جُهْد	جُهْد#noun	2
12425	AR-130-89391	كبيرا	adj	كَبِير	كَبِير#adj	1
12426	AR-130-89391	في	prep	فِي	فِي#prep	1
12427	AR-130-89391	ب	abbrev	بِ	بِ#abbrev	0
12428	AR-130-89391	عض	verb	عَضّ	عَضّ#verb	1
12429	AR-130-89391	الأحيان	noun	حِين	حِين#noun	3
12430	AR-130-89391	قبل	noun	قِبَل	قِبَل#noun	4
12431	AR-130-89391	وجود	noun	وُجُود	وُجُود#noun	2
12432	AR-130-89391	ها	pron_dem	ها	ها#pron_dem	5
12433	AR-130-89391	كان	verb	كان	كان#verb	1
12434	AR-130-89391	يجب	verb	وَجَب	وَجَب#verb	3
12435	AR-130-89391	على	prep	عَلَى	عَلَى#prep	1
12436	AR-130-89391	نا	noun_prop	نا	نا#noun_prop	0
12437	AR-130-89391	أن	conj_sub	أَنَّ	أَنَّ#conj_sub	2
12438	AR-130-89391	نكتب	verb	كَتَب	كَتَب#verb	1
12439	AR-130-89391	رسائل	noun	رِسالَة	رِسالَة#noun	1
12440	AR-130-89391	يدوية	adj	يَدَوِيّ	يَدَوِيّ#adj	4
12441	AR-130-89391	و	conj	وَ	وَ#conj	1
12442	AR-130-89391	ننتظر	verb	ٱِنْتَظَر	ٱِنْتَظَر#verb	1
12443	AR-130-89391	ب	abbrev	بِ	بِ#abbrev	0
12444	AR-130-89391	الأشهر	noun	شَهْر	شَهْر#noun	1
12445	AR-130-89391	إلى	prep	إِلَى	إِلَى#prep	1
12446	AR-130-89391	أن	conj_sub	أَنَّ	أَنَّ#conj_sub	2
12447	AR-130-89391	تصل	verb	وَصَل	وَصَل#verb	1
12448	AR-130-89391	ل	prep	لِ	لِ#prep	1
12449	AR-130-89391	الشخص	noun	شَخْص	شَخْص#noun	1
12450	AR-130-89391	المقصود	noun	مَقْصُود	مَقْصُود#noun	4
12451	AR-130-89391	أو	conj	أَو	أَو#conj	0
12452	AR-130-89391	المرسول	noun_prop	المرسول	المرسول#noun_prop	0
12453	AR-130-89391	إلى	prep	إِلَى	إِلَى#prep	1
12454	AR-130-89391	ه	abbrev	ه	ه#abbrev	0
12455	AR-130-89391	و	conj	وَ	وَ#conj	1
12456	AR-130-89391	أيضا	noun	أَيْض	أَيْض#noun	4
12457	AR-130-89391	ننتظر	verb	ٱِنْتَظَر	ٱِنْتَظَر#verb	1
12458	AR-130-89391	أشهر	noun	شَهْر	شَهْر#noun	1
12459	AR-130-89391	أخرى	adj	أُخْرَى	أُخْرَى#adj	3
12460	AR-130-89391	إلى	prep	إِلَى	إِلَى#prep	1
12461	AR-130-89391	أن	conj_sub	أَنَّ	أَنَّ#conj_sub	2
12462	AR-130-89391	يصل	verb	وَصَل	وَصَل#verb	1
12463	AR-130-89391	إلى	prep	إِلَى	إِلَى#prep	1
12464	AR-130-89391	نا	noun_prop	نا	نا#noun_prop	0
12465	AR-130-89391	الرد	noun	رَدّ	رَدّ#noun	1
12466	AR-130-89391	،	punc	،	،#punc	0
12467	AR-130-89391	لكن	conj	لٰكِنَّ	لٰكِنَّ#conj	0
12468	AR-130-89391	اليوم	noun	يَوْم	يَوْم#noun	1
12469	AR-130-89391	مع	prep	مَع	مَع#prep	0
12470	AR-130-89391	وجود	noun	وُجُود	وُجُود#noun	2
12471	AR-130-89391	وسائل	noun	وَسِيلَة	وَسِيلَة#noun	2
12472	AR-130-89391	التواصل	noun	تَواصُل	تَواصُل#noun	3
12473	AR-130-89391	الحديثة	adj	حَدِيث	حَدِيث#adj	2
12474	AR-130-89391	نستطيع	verb	ٱِسْتَطاع	ٱِسْتَطاع#verb	1
12475	AR-130-89391	أن	conj_sub	أَنَّ	أَنَّ#conj_sub	2
12476	AR-130-89391	نرسل	verb	أَرْسَل	أَرْسَل#verb	1
12477	AR-130-89391	رسائل	noun	رِسالَة	رِسالَة#noun	1
12478	AR-130-89391	طويلة	adj	طَوِيل	طَوِيل#adj	1
12479	AR-130-89391	في	prep	فِي	فِي#prep	1
12480	AR-130-89391	دقائق	noun	دَقِيقَة	دَقِيقَة#noun	1
12481	AR-130-89391	معدودة	adj	مَعْدُود	مَعْدُود#adj	4
12482	AR-130-89391	و	conj	وَ	وَ#conj	1
12483	AR-130-89391	يصلنا	verb	وَصَل	وَصَل#verb	1
12484	AR-130-89391	الرد	noun	رَدّ	رَدّ#noun	1
12485	AR-130-89391	في	prep	فِي	فِي#prep	1
12486	AR-130-89391	أقل	noun	أَقَلّ	أَقَلّ#noun	0
12487	AR-130-89391	من	prep	مِن	مِن#prep	1
12488	AR-130-89391	دقيقتان	noun	دَقِيقَة	دَقِيقَة#noun	1
12489	AR-130-89391	،	punc	،	،#punc	0
12490	AR-130-89391	و	conj	وَ	وَ#conj	1
12491	AR-130-89391	نستطيع	verb	ٱِسْتَطاع	ٱِسْتَطاع#verb	1
12492	AR-130-89391	أن	conj_sub	أَنَّ	أَنَّ#conj_sub	2
12493	AR-130-89391	ندير	verb	أَدار	أَدار#verb	3
12494	AR-130-89391	شركات	noun	شَرِكَة	شَرِكَة#noun	1
12495	AR-130-89391	و	conj	وَ	وَ#conj	1
12496	AR-130-89391	مشاريع	noun	مَشْرُوع	مَشْرُوع#noun	2
12497	AR-130-89391	عن	prep	عَن	عَن#prep	1
12498	AR-130-89391	طريق	noun	طَرِيق	طَرِيق#noun	1
12499	AR-130-89391	تطبيقات	noun	تَطْبِيق	تَطْبِيق#noun	3
12500	AR-130-89391	مجانية	adj	مَجّانِيّ	مَجّانِيّ#adj	2
12501	AR-130-89391	مثل	noun	مِثْل	مِثْل#noun	1
12502	AR-130-89391	"""واتس"	noun_prop	"""واتس"	"""واتس#noun_prop"	0
12503	AR-130-89391	"اب"""	noun_prop	"اب"""	"اب""#noun_prop"	0
12504	AR-130-89391	و	conj	وَ	وَ#conj	1
12505	AR-130-89391	"""انستا"	noun_prop	"""انستا"	"""انستا#noun_prop"	0
12506	AR-130-89391	"قرام"""	noun_prop	"قرام"""	"قرام""#noun_prop"	0
12507	AR-130-89391	،	punc	،	،#punc	0
12508	AR-130-89391	و	conj	وَ	وَ#conj	1
12509	AR-130-89391	قد	part_verb	قَدْ	قَدْ#part_verb	3
12510	AR-130-89391	يكون	verb	كان	كان#verb	1
12511	AR-130-89391	تأثير	noun	تَأْثِير	تَأْثِير#noun	2
12512	AR-130-89391	ها	pron_dem	ها	ها#pron_dem	5
12513	AR-130-89391	على	prep	عَلَى	عَلَى#prep	1
12514	AR-130-89391	المجتمع	noun	مُجْتَمَع	مُجْتَمَع#noun	2
12515	AR-130-89391	تأثيرا	noun	تَأْثِير	تَأْثِير#noun	2
12516	AR-130-89391	إيجابيا	adj	إِيجابِيّ	إِيجابِيّ#adj	4
12517	AR-130-89391	قويا	adj	قَوِيّ	قَوِيّ#adj	1
12518	AR-130-89391	و	conj	وَ	وَ#conj	1
12519	AR-130-89391	ينقذ	verb	أَنْقَذ	أَنْقَذ#verb	1
12520	AR-130-89391	حياة	noun	حَياة	حَياة#noun	1
12521	AR-130-89391	الكثير	noun	كَثِير	كَثِير#noun	0
12522	AR-130-89391	.	punc	.	.#punc	0
12523	AR-130-91028	يستخدم	verb	ٱِسْتَخْدَم	ٱِسْتَخْدَم#verb	1
12524	AR-130-91028	جميع	noun	جَمِيع	جَمِيع#noun	0
12525	AR-130-91028	الناس	noun	ناس	ناس#noun	1
12526	AR-130-91028	وسائل	noun	وَسِيلَة	وَسِيلَة#noun	2
12527	AR-130-91028	التواصل	noun	تَواصُل	تَواصُل#noun	3
12528	AR-130-91028	الاجتماعي	adj	ٱِجْتِماعِيّ	ٱِجْتِماعِيّ#adj	3
12529	AR-130-91028	أينما	conj	أَيْنَما	أَيْنَما#conj	0
12530	AR-130-91028	كانو	noun	كانُو	كانُو#noun	5
12531	AR-130-91028	في	prep	فِي	فِي#prep	1
12532	AR-130-91028	العالم	noun	عالَم	عالَم#noun	1
12533	AR-130-91028	و	conj	وَ	وَ#conj	1
12534	AR-130-91028	مهما	adj	مُهِمّ	مُهِمّ#adj	1
12535	AR-130-91028	كان	verb	كان	كان#verb	1
12536	AR-130-91028	عمر	noun_prop	عُمَر	عُمَر#noun_prop	0
12537	AR-130-91028	هم	pron	هُم	هُم#pron	2
12538	AR-130-91028	و	conj	وَ	وَ#conj	1
12539	AR-130-91028	من	prep	مِن	مِن#prep	1
12540	AR-130-91028	الصعب	adj	صَعْب	صَعْب#adj	1
12541	AR-130-91028	أن	conj_sub	أَنَّ	أَنَّ#conj_sub	2
12542	AR-130-91028	تجد	verb	وَجَد	وَجَد#verb	1
12543	AR-130-91028	أي	pron_interrog	أَيّ	أَيّ#pron_interrog	1
12544	AR-130-91028	أحد	noun	أَحَد	أَحَد#noun	1
12545	AR-130-91028	لا	part_neg	لا	لا#part_neg	1
12546	AR-130-91028	يستخدم	verb	ٱِسْتَخْدَم	ٱِسْتَخْدَم#verb	1
12547	AR-130-91028	التواصل	noun	تَواصُل	تَواصُل#noun	3
12548	AR-130-91028	الاجتماعي	adj	ٱِجْتِماعِيّ	ٱِجْتِماعِيّ#adj	3
12549	AR-130-91028	ف	abbrev	فَ	فَ#abbrev	0
12550	AR-130-91028	هناك	adv	هُناكَ	هُناكَ#adv	1
12551	AR-130-91028	الكثير	noun	كَثِير	كَثِير#noun	0
12552	AR-130-91028	من	prep	مِن	مِن#prep	1
12553	AR-130-91028	الإيجابيات	adj	إِيجابِيّ	إِيجابِيّ#adj	4
12554	AR-130-91028	و	conj	وَ	وَ#conj	1
12555	AR-130-91028	أيضا	noun	أَيْض	أَيْض#noun	4
12556	AR-130-91028	الكثير	noun	كَثِير	كَثِير#noun	0
12557	AR-130-91028	من	prep	مِن	مِن#prep	1
12558	AR-130-91028	السلبيات،	noun_prop	السلبيات،	السلبيات،#noun_prop	0
12559	AR-130-91028	هناك	adv	هُناكَ	هُناكَ#adv	1
12560	AR-130-91028	الكثير	noun	كَثِير	كَثِير#noun	0
12561	AR-130-91028	من	prep	مِن	مِن#prep	1
12562	AR-130-91028	الأشياء	noun	شَيْء	شَيْء#noun	1
12563	AR-130-91028	اللتي	noun_prop	اللتي	اللتي#noun_prop	0
12564	AR-130-91028	نستطيع	verb	ٱِسْتَطاع	ٱِسْتَطاع#verb	1
12565	AR-130-91028	الاستفاد	noun_prop	الاستفاد	الاستفاد#noun_prop	0
12566	AR-130-91028	من	prep	مِن	مِن#prep	1
12567	AR-130-91028	ها	pron_dem	ها	ها#pron_dem	5
12568	AR-130-91028	من	prep	مِن	مِن#prep	1
12569	AR-130-91028	التواصل	noun	تَواصُل	تَواصُل#noun	3
12570	AR-130-91028	الاجتماعي	adj	ٱِجْتِماعِيّ	ٱِجْتِماعِيّ#adj	3
12571	AR-130-91028	مثل	noun	مِثْل	مِثْل#noun	1
12572	AR-130-91028	أن	conj_sub	أَنَّ	أَنَّ#conj_sub	2
12573	AR-130-91028	نعرف	verb	عَرَف	عَرَف#verb	1
12574	AR-130-91028	الأخبار	noun	خَبَر	خَبَر#noun	1
12575	AR-130-91028	اللتي	noun_prop	اللتي	اللتي#noun_prop	0
12576	AR-130-91028	تحدث	verb	تَحَدَّث	تَحَدَّث#verb	1
12577	AR-130-91028	في	prep	فِي	فِي#prep	1
12578	AR-130-91028	العالم	noun	عالَم	عالَم#noun	1
12579	AR-130-91028	،	punc	،	،#punc	0
12580	AR-130-91028	استخدام	noun	ٱِسْتِخْدام	ٱِسْتِخْدام#noun	1
12581	AR-130-91028	الإنترنت	noun_prop	إِنْتِرْنِت	إِنْتِرْنِت#noun_prop	0
12582	AR-130-91028	ل	prep	لِ	لِ#prep	1
12583	AR-130-91028	التعلم	noun	تَعَلُّم	تَعَلُّم#noun	1
12584	AR-130-91028	عن	prep	عَن	عَن#prep	1
12585	AR-130-91028	أشياء	noun	شَيْء	شَيْء#noun	1
12586	AR-130-91028	جديدة	adj	جَدِيد	جَدِيد#adj	1
12587	AR-130-91028	عن	prep	عَن	عَن#prep	1
12588	AR-130-91028	أي	pron_interrog	أَيّ	أَيّ#pron_interrog	1
12589	AR-130-91028	نريدة،	noun_prop	نريده،	نريده،#noun_prop	0
12590	AR-130-91028	قراءة	noun	قِراءَة	قِراءَة#noun	1
12591	AR-130-91028	الكتب	noun	كِتاب	كِتاب#noun	1
12592	AR-130-91028	من	prep	مِن	مِن#prep	1
12593	AR-130-91028	أي	pron_interrog	أَيّ	أَيّ#pron_interrog	1
12594	AR-130-91028	كاتب	noun	كاتِب	كاتِب#noun	1
12595	AR-130-91028	نريد	verb	أَراد	أَراد#verb	1
12596	AR-130-91028	و	conj	وَ	وَ#conj	1
12597	AR-130-91028	التواصل	noun	تَواصُل	تَواصُل#noun	3
12598	AR-130-91028	مع	prep	مَع	مَع#prep	0
12599	AR-130-91028	الأصدقاء	noun	صَدِيق	صَدِيق#noun	1
12600	AR-130-91028	أينما	conj	أَيْنَما	أَيْنَما#conj	0
12601	AR-130-91028	كانو	noun	كانُو	كانُو#noun	5
12602	AR-130-91028	في	prep	فِي	فِي#prep	1
12603	AR-130-91028	العالم،	noun_prop	العالم،	العالم،#noun_prop	0
12604	AR-130-91028	و	conj	وَ	وَ#conj	1
12605	AR-130-91028	هناك	adv	هُناكَ	هُناكَ#adv	1
12606	AR-130-91028	السلبيات	noun	سَلْبِيّات	سَلْبِيّات#noun	0
12607	AR-130-91028	أيضا	noun	أَيْض	أَيْض#noun	4
12608	AR-130-91028	مثل	noun	مِثْل	مِثْل#noun	1
12609	AR-130-91028	الإدمان	noun	إِدْمان	إِدْمان#noun	3
12610	AR-130-91028	و	conj	وَ	وَ#conj	1
12611	AR-130-91028	اللم	noun_prop	اللم	اللم#noun_prop	0
12612	AR-130-91028	العيون	noun	عَيْن	عَيْن#noun	1
12613	AR-130-91028	و	conj	وَ	وَ#conj	1
12614	AR-130-91028	صعبة	adj	صَعْب	صَعْب#adj	1
12615	AR-130-91028	التركيز	noun	تَرْكِيز	تَرْكِيز#noun	3
12616	AR-130-97652	التطور	noun	تَطَوُّر	تَطَوُّر#noun	2
12617	AR-130-97652	الحضاري	adj	حَضارِيّ	حَضارِيّ#adj	3
12618	AR-130-97652	الذي	pron_rel	الَّذِي	الَّذِي#pron_rel	3
12619	AR-130-97652	تشهد	verb	شَهِد	شَهِد#verb	3
12620	AR-130-97652	ه	abbrev	ه	ه#abbrev	0
12621	AR-130-97652	دولة	noun	دَوْلَة	دَوْلَة#noun	1
12622	AR-130-97652	الأمارات	noun_prop	إِمارَة	إِمارَة#noun_prop	0
12623	AR-130-97652	العربية	adj	عَرَبِيّ	عَرَبِيّ#adj	0
12624	AR-130-97652	المتحدة	adj	مُتَّحِد	مُتَّحِد#adj	3
12625	AR-130-97652	لم	part_neg	لَم	لَم#part_neg	0
12626	AR-130-97652	يمض	verb	مَضَى	مَضَى#verb	4
12627	AR-130-97652	على	prep	عَلَى	عَلَى#prep	1
12628	AR-130-97652	قيام	noun	قِيام	قِيام#noun	4
12629	AR-130-97652	دولة	noun	دَوْلَة	دَوْلَة#noun	1
12630	AR-130-97652	الأمارات	noun_prop	إِمارَة	إِمارَة#noun_prop	0
12631	AR-130-97652	العربية	adj	عَرَبِيّ	عَرَبِيّ#adj	0
12632	AR-130-97652	المتحدة	adj	مُتَّحِد	مُتَّحِد#adj	3
12633	AR-130-97652	خمسون	noun	خَمْس	خَمْس#noun	0
12634	AR-130-97652	عاما،	noun_prop	عاما،	عاما،#noun_prop	0
12635	AR-130-97652	و	conj	وَ	وَ#conj	1
12636	AR-130-97652	مع	prep	مَع	مَع#prep	0
12637	AR-130-97652	ذلك	pron_dem	ذٰلِكَ	ذٰلِكَ#pron_dem	2
12638	AR-130-97652	هناك	adv	هُناكَ	هُناكَ#adv	1
12639	AR-130-97652	فرق	noun	فِرْقَة	فِرْقَة#noun	2
12640	AR-130-97652	كبير	adj	كَبِير	كَبِير#adj	1
12641	AR-130-97652	جدا	noun	جِدّ	جِدّ#noun	3
12642	AR-130-97652	قبل	noun	قِبَل	قِبَل#noun	4
12643	AR-130-97652	أربعون	noun	أَرْبَع	أَرْبَع#noun	0
12644	AR-130-97652	عاما	noun	عام	عام#noun	2
12645	AR-130-97652	مقارنة	noun	مُقارَنَة	مُقارَنَة#noun	2
12646	AR-130-97652	بالآن،	noun_prop	بالان،	بالان،#noun_prop	0
12647	AR-130-97652	ف	abbrev	فَ	فَ#abbrev	0
12648	AR-130-97652	قد	part_verb	قَدْ	قَدْ#part_verb	3
12649	AR-130-97652	حرصت	verb	حَرِص	حَرِص#verb	3
12650	AR-130-97652	الحكومة	noun	حُكُومَة	حُكُومَة#noun	2
12651	AR-130-97652	على	prep	عَلَى	عَلَى#prep	1
12652	AR-130-97652	تطوير	noun	تَطْوِير	تَطْوِير#noun	3
12653	AR-130-97652	الدولة	noun	دَوْلَة	دَوْلَة#noun	1
12654	AR-130-97652	من	prep	مِن	مِن#prep	1
12655	AR-130-97652	كل	noun	كُلّ	كُلّ#noun	0
12656	AR-130-97652	النواحي	noun	ناحِيَة	ناحِيَة#noun	3
12657	AR-130-97652	مثل	noun	مِثْل	مِثْل#noun	1
12658	AR-130-97652	التعليم،	noun_prop	التعليم،	التعليم،#noun_prop	0
12659	AR-130-97652	الصحة،	noun_prop	الصحه،	الصحه،#noun_prop	0
12660	AR-130-97652	العمران،	noun_prop	العمران،	العمران،#noun_prop	0
12661	AR-130-97652	و	conj	وَ	وَ#conj	1
12662	AR-130-97652	غير	noun	غَيْر	غَيْر#noun	2
12663	AR-130-97652	ها	pron_dem	ها	ها#pron_dem	5
12664	AR-130-97652	من	prep	مِن	مِن#prep	1
12665	AR-130-97652	المجالات	noun	مَجال	مَجال#noun	4
12666	AR-130-97652	.	punc	.	.#punc	0
12667	AR-130-97652	كان	verb	كان	كان#verb	1
12668	AR-130-97652	عدد	noun	عَدَد	عَدَد#noun	1
12669	AR-130-97652	الطلاب	noun	طالِب	طالِب#noun	1
12670	AR-130-97652	قليلا	adj	قَلِيل	قَلِيل#adj	1
12671	AR-130-97652	جدا	noun	جِدّ	جِدّ#noun	3
12672	AR-130-97652	في	prep	فِي	فِي#prep	1
12673	AR-130-97652	فترة	noun	فَتْرَة	فَتْرَة#noun	1
12674	AR-130-97652	السبعينات،	noun_prop	السبعينات،	السبعينات،#noun_prop	0
12675	AR-130-97652	و	conj	وَ	وَ#conj	1
12676	AR-130-97652	كان	verb	كان	كان#verb	1
12677	AR-130-97652	معظم	noun	مُعْظَم	مُعْظَم#noun	0
12678	AR-130-97652	الطلاب	noun	طالِب	طالِب#noun	1
12679	AR-130-97652	يذهبون	verb	ذَهَب	ذَهَب#verb	1
12680	AR-130-97652	إلى	prep	إِلَى	إِلَى#prep	1
12681	AR-130-97652	إمام	noun	إِمام	إِمام#noun	1
12682	AR-130-97652	المسجد	noun	مَسْجِد	مَسْجِد#noun	1
12683	AR-130-97652	أو	conj	أَو	أَو#conj	0
12684	AR-130-97652	بما	pron_rel	ما	ما#pron_rel	3
12685	AR-130-97652	يطلق	verb	أَطْلَق	أَطْلَق#verb	2
12686	AR-130-97652	على	prep	عَلَى	عَلَى#prep	1
12687	AR-130-97652	ه	abbrev	ه	ه#abbrev	0
12688	AR-130-97652	المطوع؛	noun_prop	المطوع؛	المطوع؛#noun_prop	0
12689	AR-130-97652	ل	prep	لِ	لِ#prep	1
12690	AR-130-97652	حفظ	noun	حِفْظ	حِفْظ#noun	3
12691	AR-130-97652	القرآن	noun_prop	قُرْآن	قُرْآن#noun_prop	0
12692	AR-130-97652	،	punc	،	،#punc	0
12693	AR-130-97652	و	conj	وَ	وَ#conj	1
12694	AR-130-97652	مع	prep	مَع	مَع#prep	0
12695	AR-130-97652	مرور	noun	مُرُور	مُرُور#noun	1
12696	AR-130-97652	الزمن،	noun_prop	الزمن،	الزمن،#noun_prop	0
12697	AR-130-97652	بدأ	verb	بَدَأ	بَدَأ#verb	1
12698	AR-130-97652	الطلاب	noun	طالِب	طالِب#noun	1
12699	AR-130-97652	و	conj	وَ	وَ#conj	1
12700	AR-130-97652	الطالبات	noun	طالِب	طالِب#noun	1
12701	AR-130-97652	ب	abbrev	بِ	بِ#abbrev	0
12702	AR-130-97652	الذهاب	noun	ذَهاب	ذَهاب#noun	1
12703	AR-130-97652	إلى	prep	إِلَى	إِلَى#prep	1
12704	AR-130-97652	المدرسة،	noun_prop	المدرسه،	المدرسه،#noun_prop	0
12705	AR-130-97652	و	conj	وَ	وَ#conj	1
12706	AR-130-97652	كانوا	verb	كان	كان#verb	1
12707	AR-130-97652	يدرسون	verb	دَرَس	دَرَس#verb	1
12708	AR-130-97652	ب	abbrev	بِ	بِ#abbrev	0
12709	AR-130-97652	استخدام	noun	ٱِسْتِخْدام	ٱِسْتِخْدام#noun	1
12710	AR-130-97652	الكتب،	noun_prop	الكتب،	الكتب،#noun_prop	0
12711	AR-130-97652	و	conj	وَ	وَ#conj	1
12712	AR-130-97652	مع	prep	مَع	مَع#prep	0
12713	AR-130-97652	التقدم	noun	تَقَدُّم	تَقَدُّم#noun	3
12714	AR-130-97652	الحضاري	adj	حَضارِيّ	حَضارِيّ#adj	3
12715	AR-130-97652	و	conj	وَ	وَ#conj	1
12716	AR-130-97652	مواكب	noun	مَوْكِب	مَوْكِب#noun	4
12717	AR-130-97652	ه	abbrev	ه	ه#abbrev	0
12718	AR-130-97652	التطور،	noun_prop	التطور،	التطور،#noun_prop	0
12719	AR-130-97652	أصبح	verb	أَصْبَح	أَصْبَح#verb	2
12720	AR-130-97652	التلاميذ	noun	تِلْمِيذ	تِلْمِيذ#noun	1
12721	AR-130-97652	في	prep	فِي	فِي#prep	1
12722	AR-130-97652	دولة	noun	دَوْلَة	دَوْلَة#noun	1
12723	AR-130-97652	الأمارات	noun_prop	إِمارَة	إِمارَة#noun_prop	0
12724	AR-130-97652	يدرسون	verb	دَرَس	دَرَس#verb	1
12725	AR-130-97652	ب	abbrev	بِ	بِ#abbrev	0
12726	AR-130-97652	استخدام	noun	ٱِسْتِخْدام	ٱِسْتِخْدام#noun	1
12727	AR-130-97652	التقنية	adj	تَقْنِيّ	تَقْنِيّ#adj	4
