	Document	Raw	Corrected	Operation	errors	readability
9203	AR-130-197835	استخدامها	استخدامها	NO_CHANGE	0	1
9204	AR-130-197835	عبر	عبر	NO_CHANGE	0	2
9205	AR-130-197835	الاجهزة	الأجهزة	EDIT	1	1
9206	AR-130-197835	الالكترونيه	الإلكترونية	EDIT	2	2
9207	AR-130-197835	مثل	مثل	NO_CHANGE	0	1
9208	AR-130-197835	الهاتف	الهاتف	NO_CHANGE	0	1
9209	AR-130-197835	او	أو	EDIT	1	0
9210	AR-130-197835	الحاسوب	الحاسوب	NO_CHANGE	0	1
9211	AR-130-197835	و		DELETE	2	1
9212	AR-130-197835	غيره	وغيرها.	EDIT	0	2
9213	AR-130-197835	،		DELETE	0	0
9214	AR-130-197835	وسائل	وسائل	NO_CHANGE	0	2
9215	AR-130-197835	التواصل	التواصل	NO_CHANGE	0	3
9216	AR-130-197835	الجتماعي	الاجتماعي	EDIT	0	0
9217	AR-130-197835	بدات	بدأت	EDIT	1	1
9218	AR-130-197835	تغزو	تغزو	NO_CHANGE	0	3
9219	AR-130-197835	العالم	العالم	NO_CHANGE	0	1
9220	AR-130-197835	و		DELETE	2	1
9221	AR-130-197835	انتشرت	وانتشرت	EDIT	0	2
9222	AR-130-197835	بشكل	بشكل	NO_CHANGE	0	1
9223	AR-130-197835	كبير	كبير.	EDIT	0	1
9224	AR-130-197835	و		DELETE	2	1
9225	AR-130-197835	بطبيعة	وبطبيعة	EDIT	0	1
9226	AR-130-197835	العالم	العالم	NO_CHANGE	0	1
9227	AR-130-197835	فلكل	فلكل	NO_CHANGE	0	0
9228	AR-130-197835	شي	شيء	EDIT	0	4
9229	AR-130-197835	تأثيرات	تأثيرات	NO_CHANGE	0	2
9230	AR-130-197835	سلبية	سلبية	NO_CHANGE	0	3
9231	AR-130-197835	و		DELETE	2	1
9232	AR-130-197835	ايجابية	وإيجابية،	EDIT	1	4
9233	AR-130-197835	،		DELETE	0	0
9234	AR-130-197835	فوسائل	فوسائل	NO_CHANGE	0	2
9235	AR-130-197835	التواصل	التواصل	NO_CHANGE	0	3
9236	AR-130-197835	الاجتماعي	الاجتماعي	NO_CHANGE	0	3
9237	AR-130-197835	ادت	أدت	EDIT	1	3
9238	AR-130-197835	الى	إلى	EDIT	1	1
9239	AR-130-197835	تاثيرات	تأثيرات	EDIT	1	2
9240	AR-130-197835	كبيرة	كبيرة	NO_CHANGE	0	1
9241	AR-130-197835	على	على	NO_CHANGE	0	1
9242	AR-130-197835	الفرد	الفرد	NO_CHANGE	0	3
9243	AR-130-197835	بشكل	بشكل	NO_CHANGE	0	1
9244	AR-130-197835	خاص	خاص	NO_CHANGE	0	2
9245	AR-130-197835	و		DELETE	2	1
9246	AR-130-197835	على	وعلى	EDIT	0	1
9247	AR-130-197835	المجتمع	المجتمع	NO_CHANGE	0	2
9248	AR-130-197835	بشكل	بشكل	NO_CHANGE	0	1
9249	AR-130-197835	عام.	عام.	NO_CHANGE	0	0
9250	AR-130-197835	في	في	NO_CHANGE	0	1
9251	AR-130-197835	عصرنا	عصرنا	NO_CHANGE	0	2
9252	AR-130-197835	الحالي	الحالي	NO_CHANGE	0	3
9253	AR-130-197835	اصبحت	أصبحت	EDIT	1	2
9254	AR-130-197835	وسائل	وسائل	NO_CHANGE	0	2
9255	AR-130-197835	التواصل	التواصل	NO_CHANGE	0	3
9256	AR-130-197835	في	في	NO_CHANGE	0	1
9257	AR-130-197835	متناول	متناول	NO_CHANGE	0	4
9258	AR-130-197835	الكل	الكل	NO_CHANGE	0	0
9259	AR-130-197835	فلا	فلا	NO_CHANGE	0	1
9260	AR-130-197835	يوجد	يوجد	NO_CHANGE	0	1
9261	AR-130-197835	عمر	عمر	NO_CHANGE	0	0
9262	AR-130-197835	محدد	محدد	NO_CHANGE	0	4
9263	AR-130-197835	لتستخدمها	لتستخدمها،	EDIT	0	1
9264	AR-130-197835	و		DELETE	2	1
9265	AR-130-197835	ادت	وأدت	EDIT	1	3
9266	AR-130-197835	الى	إلى	EDIT	1	1
9267	AR-130-197835	تاثير	تأثير	EDIT	1	2
9268	AR-130-197835	ايجابي	إيجابي	EDIT	1	4
9269	AR-130-197835	و		DELETE	2	1
9270	AR-130-197835	سلبي	وسلبي	EDIT	0	3
9271	AR-130-197835	على	على	NO_CHANGE	0	1
9272	AR-130-197835	الافراد	الأفراد.	EDIT	1	3
9273	AR-130-197835	،		DELETE	0	0
9274	AR-130-197835	ساعدت	ساعدت	NO_CHANGE	0	1
9275	AR-130-197835	وسائل	وسائل	NO_CHANGE	0	2
9276	AR-130-197835	التواصل	التواصل	NO_CHANGE	0	3
9277	AR-130-197835	الاجتماعي	الاجتماعي	NO_CHANGE	0	3
9278	AR-130-197835	الافراد	الأفراد	EDIT	1	3
9279	AR-130-197835	على	على	NO_CHANGE	0	1
9280	AR-130-197835	زيادة	زيادة	NO_CHANGE	0	1
9281	AR-130-197835	ثقافاتهم	ثقافاتهم	NO_CHANGE	0	3
9282	AR-130-197835	و		DELETE	2	1
9283	AR-130-197835	تعرفهم	وتعرفهم	EDIT	0	1
9284	AR-130-197835	على	على	NO_CHANGE	0	1
9285	AR-130-197835	الشعوب	الشعوب	NO_CHANGE	0	1
9286	AR-130-197835	الاخرى	الأخرى،	EDIT	1	3
9287	AR-130-197835	فوسائل	فوسائل	NO_CHANGE	0	2
9288	AR-130-197835	التواصل	التواصل	NO_CHANGE	0	3
9289	AR-130-197835	الاجتماعي	الاجتماعي	NO_CHANGE	0	3
9290	AR-130-197835	اتاحت	أتاحت	EDIT	1	3
9291	AR-130-197835	الفرصة	الفرصة	NO_CHANGE	0	2
9292	AR-130-197835	للافراد	للأفراد	EDIT	1	3
9293	AR-130-197835	لمعرفة	لمعرفة	NO_CHANGE	0	3
9294	AR-130-197835	ما	ما	NO_CHANGE	0	3
9295	AR-130-197835	يجري	يجري	NO_CHANGE	0	2
9296	AR-130-197835	حول	حول	NO_CHANGE	0	1
9297	AR-130-197835	العالم	العالم	NO_CHANGE	0	1
9298	AR-130-197835	من	من	NO_CHANGE	0	1
9299	AR-130-197835	منازلهم	منازلهم،	EDIT	0	1
9300	AR-130-197835	،		DELETE	0	0
9301	AR-130-197835	فساهمت	فساهمت	NO_CHANGE	0	3
9302	AR-130-197835	سهولت	سهولة	EDIT	0	0
9303	AR-130-197835	استخدام	استخدام	NO_CHANGE	0	1
9304	AR-130-197835	مواقع	مواقع	NO_CHANGE	0	2
9305	AR-130-197835	التواصل	التواصل	NO_CHANGE	0	3
9306	AR-130-197835	الاجتماعي	الاجتماعي	NO_CHANGE	0	3
9307	AR-130-197835	في	في	NO_CHANGE	0	1
9308	AR-130-197835	التعرف	التعرف	NO_CHANGE	0	2
9309	AR-130-197835	على	على	NO_CHANGE	0	1
9310	AR-130-197835	عادات	عادات	NO_CHANGE	0	3
9311	AR-130-197835	الشعوب	الشعوب	NO_CHANGE	0	1
9312	AR-130-197835	و		DELETE	2	1
9313	AR-130-197835	التواصل	والتواصل	EDIT	0	3
9314	AR-130-197835	معهم	معهم.	EDIT	0	0
9315	AR-130-197835	،		DELETE	0	0
9316	AR-130-197835	كما	كما	NO_CHANGE	0	3
9317	AR-130-197835	ان	أن	EDIT	1	2
9318	AR-130-197835	مواقع	مواقع	NO_CHANGE	0	2
9319	AR-130-197835	التواصل	التواصل	NO_CHANGE	0	3
9320	AR-130-197835	الاجتماعي	الاجتماعي	NO_CHANGE	0	3
9321	AR-130-197835	ساهمت	ساهمت	NO_CHANGE	0	3
9322	AR-130-197835	في	في	NO_CHANGE	0	1
9323	AR-130-197835	زياده	زيادة	EDIT	1	1
9324	AR-130-197835	الترابط	الترابط	NO_CHANGE	0	3
9325	AR-130-197835	و		DELETE	2	1
9326	AR-130-197835	تقوية	وتقوية	EDIT	0	2
9327	AR-130-197835	العلاقات	العلاقات	NO_CHANGE	0	1
9328	AR-130-197835	اذ	إذ	EDIT	1	0
9329	AR-130-197835	انها	إنها	EDIT	1	2
9330	AR-130-197835	تسهل	تسهل	NO_CHANGE	0	1
9331	AR-130-197835	عمليه	عملية	EDIT	1	1
9332	AR-130-197835	التواصل	التواصل	NO_CHANGE	0	3
9333	AR-130-197835	بين	بين	NO_CHANGE	0	0
9334	AR-130-197835	الاصدقاء	الأصدقاء	EDIT	1	1
9335	AR-130-197835	و		DELETE	2	1
9336	AR-130-197835	الاهل	والأهل	EDIT	1	1
9337	AR-130-197835	في	في	NO_CHANGE	0	1
9338	AR-130-197835	حين	حين	NO_CHANGE	0	3
9339	AR-130-197835	انك	أنك	EDIT	1	2
9340	AR-130-197835	لا	لا	NO_CHANGE	0	1
9341	AR-130-197835	تمنعك	تمنعك	NO_CHANGE	0	1
9342	AR-130-197835	ظروفك	ظروفك	NO_CHANGE	0	3
9343	AR-130-197835	من	من	NO_CHANGE	0	1
9344	AR-130-197835	الذهاب	الذهاب	NO_CHANGE	0	1
9345	AR-130-197835	اليهم	إليهم	EDIT	1	1
9346	AR-130-197835	كالابتعاث	كالابتعاد	EDIT	0	0
9347	AR-130-197835	مثلا،	مثلا.	EDIT	0	0
9348	AR-130-197835	و		DELETE	2	1
9349	AR-130-197835	لكن	ولكن	EDIT	0	0
9350	AR-130-197835	لابد	لا	EDIT	1	5
9351	AR-130-197835		بد	INSERT	0	0
9352	AR-130-197835	من	من	NO_CHANGE	0	1
9353	AR-130-197835	وجود	وجود	NO_CHANGE	0	2
9354	AR-130-197835	أثر	أثر	NO_CHANGE	0	2
9355	AR-130-197835	سلبي	سلبي،	EDIT	0	3
9356	AR-130-197835	فطريقة	فطريقة	NO_CHANGE	1	1
9357	AR-130-197835	استخدامك	استخدامك	NO_CHANGE	0	1
9358	AR-130-197835	الخاطئة	الخاطئة	NO_CHANGE	0	1
9359	AR-130-197835	لمواقع	لمواقع	NO_CHANGE	0	2
9360	AR-130-197835	الوسائل	التواصل	EDIT	0	2
9361	AR-130-197835	الاجتماعي	الاجتماعي	NO_CHANGE	0	3
9362	AR-130-197835	قد	قد	NO_CHANGE	0	3
9363	AR-130-197835	تعرضك	تعرضك	NO_CHANGE	0	3
9364	AR-130-197835	للجرايم	للجرائم	EDIT	0	0
9365	AR-130-197835	الالكترونيه	الإلكترونية،	EDIT	2	2
9366	AR-130-197835	فلا	فلا	NO_CHANGE	0	1
9367	AR-130-197835	بد	بد	NO_CHANGE	0	4
9368	AR-130-197835	من	من	NO_CHANGE	0	1
9369	AR-130-197835	الحذر	الحذر	NO_CHANGE	0	4
9370	AR-130-197835	و		DELETE	2	1
9371	AR-130-197835	عدم	وعدم	EDIT	0	4
9372	AR-130-197835	التحدث	التحدث	NO_CHANGE	0	1
9373	AR-130-197835	او	أو	EDIT	1	0
9374	AR-130-197835	نشر	نشر	NO_CHANGE	0	3
9375	AR-130-197835	بياناتك	بياناتك	NO_CHANGE	0	3
9376	AR-130-197835	مع	مع	NO_CHANGE	0	0
9377	AR-130-197835	الجميع	الجميع.	EDIT	0	0
9378	AR-130-197835	،		DELETE	0	0
9379	AR-130-197835	،		DELETE	0	0
9380	AR-130-197835	لابد	لا	EDIT	1	5
9381	AR-130-197835		بد	INSERT	0	0
9382	AR-130-197835	من	من	NO_CHANGE	0	1
9383	AR-130-197835	مراقبة	مراقبة	NO_CHANGE	0	2
9384	AR-130-197835	الاطفال	الأطفال	EDIT	1	1
9385	AR-130-197835	لانه	لأن	EDIT	1	2
9386	AR-130-197835	مواقع	مواقع	NO_CHANGE	0	2
9387	AR-130-197835	التواصل	التواصل	NO_CHANGE	0	3
9388	AR-130-197835	الاجتماعي	الاجتماعي	NO_CHANGE	0	3
9389	AR-130-197835	قد	قد	NO_CHANGE	0	3
9390	AR-130-197835	تكون	تكون	NO_CHANGE	0	1
9391	AR-130-197835	وسائل	وسائل	NO_CHANGE	0	2
9392	AR-130-197835	التواصل	تواصل	EDIT	0	3
9393	AR-130-197835	الاجتماعي	اجتماعي	EDIT	0	3
9394	AR-130-197835		ذات	INSERT	0	0
9395	AR-130-197835	باب	باب	NO_CHANGE	0	1
9396	AR-130-197835	معرفة	معرفة	NO_CHANGE	0	3
9397	AR-130-197835	خاطئ	خاطئا	EDIT	0	1
9398	AR-130-197835	للصغار	للصغار.	EDIT	0	1
9399	AR-130-197835	.		DELETE	0	0
9400	AR-130-197835	و		DELETE	2	1
9401	AR-130-197835	بشكل	وبشكل	EDIT	0	1
9402	AR-130-197835	عام	عام	NO_CHANGE	0	2
9403	AR-130-197835	فمواقع	فمواقع	NO_CHANGE	0	2
9404	AR-130-197835	التواصل	التواصل	NO_CHANGE	0	3
9405	AR-130-197835	الاجتماعي	الاجتماعي	NO_CHANGE	0	3
9406	AR-130-197835	ساهمت	ساهمت	NO_CHANGE	0	3
9407	AR-130-197835	في	في	NO_CHANGE	0	1
9408	AR-130-197835	زياده	زيادة	EDIT	1	1
9409	AR-130-197835	الترابط	الترابط	NO_CHANGE	0	3
9410	AR-130-197835	بين	بين	NO_CHANGE	0	0
9411	AR-130-197835	الشعوب	الشعوب	NO_CHANGE	0	1
9412	AR-130-197835	و		DELETE	2	1
9413	AR-130-197835	المجتمع	والمجتمع	EDIT	0	2
9414	AR-130-197835	مما	مما	NO_CHANGE	0	1
9415	AR-130-197835	ينعكس	ينعكس	NO_CHANGE	0	3
9416	AR-130-197835	ايجابيا	إيجابيا	EDIT	1	4
9417	AR-130-197835	على	على	NO_CHANGE	0	1
9418	AR-130-197835	علاقاتهم	علاقاتهم،	EDIT	0	1
9419	AR-130-197835	،		DELETE	0	0
9420	AR-130-197835	كما	كما	NO_CHANGE	0	3
9421	AR-130-197835	انها	أنها	EDIT	1	2
9422	AR-130-197835	تساعد	تساعد	NO_CHANGE	0	1
9423	AR-130-197835	المجتمعات	المجتمعات	NO_CHANGE	0	2
9424	AR-130-197835	على	على	NO_CHANGE	0	1
9425	AR-130-197835	التقدم	التقدم	NO_CHANGE	0	3
9426	AR-130-197835	من	من	NO_CHANGE	0	1
9427	AR-130-197835	خلال	خلال	NO_CHANGE	0	0
9428	AR-130-197835	معرفة	معرفة	NO_CHANGE	0	3
9429	AR-130-197835	اخر	آخر	EDIT	1	1
9430	AR-130-197835	اخبار	أخبار	EDIT	1	1
9431	AR-130-197835	العالم	العالم	NO_CHANGE	0	1
9432	AR-130-197835	مما	مما	NO_CHANGE	0	1
9433	AR-130-197835	يولد	يولد	NO_CHANGE	0	1
9434	AR-130-197835	شعور	شعور	NO_CHANGE	0	1
9435	AR-130-197835	المنافسة	المنافسة	NO_CHANGE	0	2
9436	AR-130-197835	و		DELETE	2	1
9437	AR-130-197835	التحديات	والتحديات	EDIT	0	2
9438	AR-130-197835	بينهم	بينهم.	EDIT	0	0
9439	AR-130-197835	،		DELETE	0	0
9440	AR-130-197835	علاوة	علاوة	NO_CHANGE	0	4
9441	AR-130-197835	على	على	NO_CHANGE	0	1
9442	AR-130-197835	ذلك	ذلك	NO_CHANGE	0	2
9443	AR-130-197835	وسائل	وسائل	NO_CHANGE	0	2
9444	AR-130-197835	التواصل	التواصل	NO_CHANGE	0	3
9445	AR-130-197835	الاجتماعي	الاجتماعي	NO_CHANGE	0	3
9446	AR-130-197835	تساهم	تساهم	NO_CHANGE	0	3
9447	AR-130-197835	في	في	NO_CHANGE	0	1
9448	AR-130-197835	تبادل	تبادل	NO_CHANGE	0	3
9449	AR-130-197835	الثقافات	الثقافات	NO_CHANGE	0	3
9450	AR-130-197835	و		DELETE	2	1
9451	AR-130-197835	نشر	ونشر	EDIT	0	3
9452	AR-130-197835	الوعي	الوعي	NO_CHANGE	0	3
9453	AR-130-197835	بين	بين	NO_CHANGE	0	0
9454	AR-130-197835	افراد	أفراد	EDIT	1	3
9455	AR-130-197835	المجتمع	المجتمع،	EDIT	0	2
9456	AR-130-197835	فمن	فمن	NO_CHANGE	0	1
9457	AR-130-197835	السهل	السهل	NO_CHANGE	0	1
9458	AR-130-197835	استخدامها	استخدامها	NO_CHANGE	0	1
9459	AR-130-197835	للتبليغ	للتبليغ	NO_CHANGE	0	3
9460	AR-130-197835	عن	عن	NO_CHANGE	0	1
9461	AR-130-197835	بعض	بعض	NO_CHANGE	0	1
9462	AR-130-197835	الاخطار	الأخطار	EDIT	1	1
9463	AR-130-197835	المهم	المهمة،	EDIT	0	1
9464	AR-130-197835	اذ	إذ	EDIT	1	0
9465	AR-130-197835	ان	إن	EDIT	1	2
9466	AR-130-197835	سرعه	سرعة	EDIT	1	1
9467	AR-130-197835	انتشار	انتشار	NO_CHANGE	0	2
9468	AR-130-197835	الخبر	الخبر	NO_CHANGE	0	0
9469	AR-130-197835	في	في	NO_CHANGE	0	1
9470	AR-130-197835	مواقع	مواقع	NO_CHANGE	0	2
9471	AR-130-197835	التواصل	التواصل	NO_CHANGE	0	3
9472	AR-130-197835	سريع	سريعة	EDIT	0	1
9473	AR-130-197835	جدا	جدا	NO_CHANGE	0	3
9474	AR-130-197835	و		DELETE	2	1
9475	AR-130-197835	تستطيع	وتستطيع	EDIT	0	1
9476	AR-130-197835	ايصال	إيصال	EDIT	1	4
9477	AR-130-197835	الرساله	الرسالة	EDIT	1	1
9478	AR-130-197835	لاكثر	لأكثر	EDIT	1	0
9479	AR-130-197835	من	من	NO_CHANGE	0	1
9480	AR-130-197835	فئه	فئة	EDIT	1	4
9481	AR-130-197835	عمريه	عمرية	EDIT	0	3
9482	AR-130-197835	مختلفه	مختلفة.	EDIT	0	1
9483	AR-130-197835	،		DELETE	0	0
9484	AR-130-197835	ولكن	ولكن	NO_CHANGE	0	0
9485	AR-130-197835	قد	قد	NO_CHANGE	0	3
9486	AR-130-197835	يكون	يكون	NO_CHANGE	0	1
9487	AR-130-197835	لها	لها	NO_CHANGE	0	1
9488	AR-130-197835	تأثير	تأثير	NO_CHANGE	0	2
9489	AR-130-197835	سلبي	سلبي	NO_CHANGE	0	3
9490	AR-130-197835	احيانا	أحيانا،	EDIT	1	3
9491	AR-130-197835	فبعض	فبعض	NO_CHANGE	0	0
9492	AR-130-197835	المجتمعات	المجتمعات	NO_CHANGE	0	2
9493	AR-130-197835	لا	لا	NO_CHANGE	0	1
9494	AR-130-197835	تستشف	تستشف	NO_CHANGE	0	4
9495	AR-130-197835	الجيد	الجيد	NO_CHANGE	0	1
9496	AR-130-197835	من	من	NO_CHANGE	0	1
9497	AR-130-197835	ثقافات	ثقافات	NO_CHANGE	0	3
9498	AR-130-197835	غيرها	غيرها	NO_CHANGE	0	2
9499	AR-130-197835	بل	بل	NO_CHANGE	0	0
9500	AR-130-197835	يتم	يتم	NO_CHANGE	0	3
9501	AR-130-197835	تقليد	تقليد	NO_CHANGE	0	1
9502	AR-130-197835	الثقافات	الثقافات	NO_CHANGE	0	3
9503	AR-130-197835	و		DELETE	2	1
9504	AR-130-197835	ااتباع	واتباع	EDIT	0	0
9505	AR-130-197835	ثقافة	ثقافة	NO_CHANGE	0	3
9506	AR-130-197835	لا	لا	NO_CHANGE	0	1
9507	AR-130-197835	تتبع	تتبع	NO_CHANGE	0	1
9508	AR-130-197835	عاداتهم	عاداتهم	NO_CHANGE	0	3
9509	AR-130-197835	مما	مما	NO_CHANGE	0	1
9510	AR-130-197835	يؤثر	يؤثر	NO_CHANGE	0	2
9511	AR-130-197835	سلبا	سلبا	NO_CHANGE	0	4
9512	AR-130-197835	على	على	NO_CHANGE	0	1
9513	AR-130-197835	المجتمع	المجتمع،	EDIT	0	2
9514	AR-130-197835	و		DELETE	2	1
9515	AR-130-197835	قد	وقد	EDIT	0	3
9516	AR-130-197835	يتم	يتم	NO_CHANGE	0	3
9517	AR-130-197835	فقد	فقد	NO_CHANGE	0	3
9518	AR-130-197835	الهوية	الهوية	NO_CHANGE	0	4
9519	AR-130-197835	الوطنيه	الوطنية	EDIT	1	2
9520	AR-130-197835	و		DELETE	2	1
9521	AR-130-197835	فقد	وفقد	EDIT	0	3
9522	AR-130-197835	ثقافتها	ثقافتها	NO_CHANGE	0	3
9523	AR-130-197835	و		DELETE	2	1
9524	AR-130-197835	عاداتها	وعاداتها.	EDIT	0	3
9525	AR-130-197835	.		DELETE	0	0
9526	AR-130-197835	لكل	لكل	NO_CHANGE	0	0
9527	AR-130-197835	شي	شيء	EDIT	0	4
9528	AR-130-197835	ينشر	ينشر	NO_CHANGE	0	2
9529	AR-130-197835	اثار	آثار	EDIT	1	3
9530	AR-130-197835	سلبيه	سلبية	EDIT	0	3
9531	AR-130-197835	و		DELETE	2	1
9532	AR-130-197835	ايجابية	وإيجابية	EDIT	1	4
9533	AR-130-197835	على	على	NO_CHANGE	0	1
9534	AR-130-197835	الفرد	الفرد	NO_CHANGE	0	3
9535	AR-130-197835	و		DELETE	2	1
9536	AR-130-197835	على	وعلى	EDIT	0	1
9537	AR-130-197835	المجتمع	المجتمع	NO_CHANGE	0	2
9538	AR-130-197835	و		DELETE	2	1
9539	AR-130-197835	لكن	ولكن	EDIT	0	0
9540	AR-130-197835	هذا	هذا	NO_CHANGE	0	1
9541	AR-130-197835	التأثير	التأثير	NO_CHANGE	0	2
9542	AR-130-197835	يعتمد	يعتمد	NO_CHANGE	0	1
9543	AR-130-197835	على	على	NO_CHANGE	0	1
9544	AR-130-197835	طريق	طريق	NO_CHANGE	0	1
9545	AR-130-197835	استخدامنا	استخدامنا	NO_CHANGE	0	1
9546	AR-130-197835	و		DELETE	2	1
9547	AR-130-197835	فهمنا	وفهمنا	EDIT	0	2
9548	AR-130-197835	لهذا	لهذا	NO_CHANGE	0	1
9549	AR-130-197835	الشي	الشيء	EDIT	0	4
9550	AR-130-197835	فالتأثير	فالتأثير	NO_CHANGE	0	2
9551	AR-130-197835	لا	لا	NO_CHANGE	0	1
9552	AR-130-197835	يأتي	يأتي	NO_CHANGE	0	2
9553	AR-130-197835	الا	إلا	EDIT	1	0
9554	AR-130-197835	باختيارك	باختيارك	NO_CHANGE	0	1
9555	AR-130-197835	انت	أنت،	EDIT	1	1
9556	AR-130-197835	،		DELETE	0	0
9557	AR-130-197835	فلابد	فلا	EDIT	1	5
9558	AR-130-197835		بد	INSERT	0	0
9559	AR-130-197835	من	من	NO_CHANGE	0	1
9560	AR-130-197835	نشر	نشر	NO_CHANGE	0	3
9561	AR-130-197835	الوعي	الوعي	NO_CHANGE	0	3
9562	AR-130-197835	لتفادي	لتفادي	NO_CHANGE	0	4
9563	AR-130-197835	الاثار	الآثار	EDIT	1	2
9564	AR-130-197835	السلبية	السلبية	NO_CHANGE	0	3
9565	AR-130-197835	التي	التي	NO_CHANGE	0	3
9566	AR-130-197835	قد	قد	NO_CHANGE	0	3
9567	AR-130-197835	تؤثر	تؤثر	NO_CHANGE	0	2
9568	AR-130-197835	على	على	NO_CHANGE	0	1
9569	AR-130-197835	الفرد	الفرد	NO_CHANGE	0	3
9570	AR-130-197835	و		DELETE	2	1
9571	AR-130-197835	على	وعلى	EDIT	0	1
9572	AR-130-197835	المجتمع	المجتمع.	EDIT	0	2
9573	AR-130-197835	.		DELETE	0	0
9574	AR-130-197898	هناك	هناك	NO_CHANGE	0	1
9575	AR-130-197898	الكثير	الكثير	NO_CHANGE	0	0
9576	AR-130-197898	من	من	NO_CHANGE	0	1
9577	AR-130-197898	الامور	الأمور	EDIT	1	2
9578	AR-130-197898	المهمه	المهمة	EDIT	1	4
9579	AR-130-197898	التي	التي	NO_CHANGE	0	3
9580	AR-130-197898	يجب	يجب	NO_CHANGE	0	3
9581	AR-130-197898	أن	أن	NO_CHANGE	0	2
9582	AR-130-197898	يسلط	يسلط	NO_CHANGE	0	3
9583	AR-130-197898	الضوء	الضوء	NO_CHANGE	0	1
9584	AR-130-197898	عليها	عليها	NO_CHANGE	0	1
9585	AR-130-197898	لضرورة	لضرورة	NO_CHANGE	0	3
9586	AR-130-197898	تواجدها	تواجدها	NO_CHANGE	0	3
9587	AR-130-197898	في	في	NO_CHANGE	0	1
9588	AR-130-197898	مجتمعاتنا،	مجتمعاتنا،	NO_CHANGE	0	0
9589	AR-130-197898	ومن	ومن	NO_CHANGE	0	1
9590	AR-130-197898	أهمها	أهمها	NO_CHANGE	0	0
9591	AR-130-197898	هو		DELETE	0	1
9592	AR-130-197898	غرس	غرس	NO_CHANGE	0	3
9593	AR-130-197898	ثقافة	ثقافة	NO_CHANGE	0	3
9594	AR-130-197898	التسامح	التسامح	NO_CHANGE	0	1
9595	AR-130-197898	بين	بين	NO_CHANGE	0	0
9596	AR-130-197898	الناس	الناس	NO_CHANGE	0	1
9597	AR-130-197898	كباراً	كبارا	EDIT	1	1
9598	AR-130-197898	وصغاراً.	وصغارا.	EDIT	2	0
9599	AR-130-197898	التسامح	التسامح	NO_CHANGE	0	1
9600	AR-130-197898	من	من	NO_CHANGE	0	1
9601	AR-130-197898	شيم	شيم	NO_CHANGE	0	4
9602	AR-130-197898	الانسان	الإنسان	EDIT	1	1
9603	AR-130-197898	واهميته	وأهميته	EDIT	1	2
9604	AR-130-197898	كبيره	كبيرة	EDIT	0	1
9605	AR-130-197898	حيث	حيث	NO_CHANGE	0	0
9606	AR-130-197898	تكمن	تكمن	NO_CHANGE	0	4
9607	AR-130-197898	المحبه	المحبة	EDIT	1	1
9608	AR-130-197898	والرحمه	والرحمة	EDIT	1	3
9609	AR-130-197898	في	في	NO_CHANGE	0	1
9610	AR-130-197898	هذه	هذه	NO_CHANGE	0	1
9611	AR-130-197898	الثقافة،	الثقافة.	EDIT	1	0
9612	AR-130-197898	ولتعزيز	ولتعزيز	NO_CHANGE	0	3
9613	AR-130-197898	هذه	هذه	NO_CHANGE	0	1
9614	AR-130-197898	الثقافة	الثقافة	NO_CHANGE	0	3
9615	AR-130-197898	يجب	يجب	NO_CHANGE	0	3
9616	AR-130-197898	علينا	علينا	NO_CHANGE	0	1
9617	AR-130-197898	نشرها	نشرها	NO_CHANGE	0	2
9618	AR-130-197898	بين	بين	NO_CHANGE	0	0
9619	AR-130-197898	ابنائنا	أبنائنا	EDIT	1	0
9620	AR-130-197898	واصدقاءنا	وأصدقائنا	EDIT	1	1
9621	AR-130-197898	بروح	بروح	NO_CHANGE	0	1
9622	AR-130-197898	إيجابيه	إيجابية	EDIT	0	4
9623	AR-130-197898	حتى	حتى	NO_CHANGE	0	1
9624	AR-130-197898	يدركوا	يدركوا	NO_CHANGE	0	3
9625	AR-130-197898	مدى	مدى	NO_CHANGE	0	4
9626	AR-130-197898	اهميتها	أهميتها،	EDIT	1	2
9627	AR-130-197898	حيث	حيث	NO_CHANGE	0	0
9628	AR-130-197898	انها	إنها	EDIT	1	2
9629	AR-130-197898	تزيد	تزيد	NO_CHANGE	0	1
9630	AR-130-197898	من	من	NO_CHANGE	0	1
9631	AR-130-197898	نسبة	نسبة	NO_CHANGE	0	3
9632	AR-130-197898	ترابط	ترابط	NO_CHANGE	0	3
9633	AR-130-197898	الافراد	الأفراد	EDIT	1	3
9634	AR-130-197898	ونسبة	ونسبة	NO_CHANGE	0	3
9635	AR-130-197898	المحبه	المحبة	EDIT	1	1
9636	AR-130-197898	والاحترام	والاحترام	NO_CHANGE	0	1
